OrderID,ShipmentID,ShipDate,DeliveryDays,DeliveryDate,ShippingMode,ShippingCost,DeliveryStatus
37182,SH36182,2023-02-02,3,2023-02-05,Air,51.54,On Time
37183,SH36183,2023-06-01,5,2023-06-06,Air,174.37,On Time
37184,SH36184,2023-07-27,6,2023-08-02,Sea,253.25,Delayed
37185,SH36185,2023-12-01,2,2023-12-03,Air,286.39,On Time
37186,SH36186,2023-01-23,3,2023-01-26,Air,145.41,On Time
37187,SH36187,2023-10-19,6,2023-10-25,Sea,246.5,Delayed
37188,SH36188,2023-05-19,4,2023-05-23,Air,244.29,On Time
37189,SH36189,2023-03-07,6,2023-03-13,Air,72.06,Delayed
37190,SH36190,2023-03-07,6,2023-03-13,Sea,296.27,Delayed
37191,SH36191,2023-03-30,2,2023-04-01,Air,254.32,On Time
37192,SH36192,2023-11-20,6,2023-11-26,Sea,108.0,Delayed
37193,SH36193,2023-02-13,3,2023-02-16,Air,386.75,On Time
37194,SH36194,2023-05-22,2,2023-05-24,Air,377.47,On Time
37195,SH36195,2023-01-06,6,2023-01-12,Road,178.42,Delayed
37196,SH36196,2023-10-07,6,2023-10-13,Air,419.54,Delayed
37197,SH36197,2023-11-24,7,2023-12-01,Road,410.3,Delayed
37198,SH36198,2023-02-12,7,2023-02-19,Air,471.6,Delayed
37199,SH36199,2023-04-02,4,2023-04-06,Sea,427.79,On Time
37200,SH36200,2023-09-15,4,2023-09-19,Road,391.61,On Time
37201,SH36201,2023-11-05,2,2023-11-07,Sea,448.41,On Time
37202,SH36202,2023-05-27,2,2023-05-29,Sea,497.81,On Time
37203,SH36203,2023-11-04,6,2023-11-10,Road,55.78,Delayed
37204,SH36204,2023-11-08,6,2023-11-14,Sea,364.64,Delayed
37205,SH36205,2023-07-05,3,2023-07-08,Road,108.61,On Time
37206,SH36206,2023-05-01,6,2023-05-07,Sea,233.23,Delayed
37207,SH36207,2023-04-24,7,2023-05-01,Air,327.93,Delayed
37208,SH36208,2023-10-20,4,2023-10-24,Air,109.32,On Time
37209,SH36209,2023-09-07,7,2023-09-14,Sea,437.61,Delayed
37210,SH36210,2023-11-22,6,2023-11-28,Sea,112.4,Delayed
37211,SH36211,2023-04-03,7,2023-04-10,Sea,81.81,Delayed
37212,SH36212,2023-03-01,2,2023-03-03,Road,311.83,On Time
37213,SH36213,2023-09-28,6,2023-10-04,Air,486.1,Delayed
37214,SH36214,2023-11-15,2,2023-11-17,Air,412.31,On Time
37215,SH36215,2023-04-06,2,2023-04-08,Road,219.11,On Time
37216,SH36216,2023-09-13,5,2023-09-18,Road,182.46,On Time
37217,SH36217,2023-06-25,4,2023-06-29,Air,406.82,On Time
37218,SH36218,2023-01-05,2,2023-01-07,Road,324.49,On Time
37219,SH36219,2023-01-22,4,2023-01-26,Road,380.37,On Time
37220,SH36220,2023-04-15,6,2023-04-21,Road,334.59,Delayed
37221,SH36221,2023-11-18,5,2023-11-23,Air,381.94,On Time
37222,SH36222,2023-09-27,4,2023-10-01,Sea,316.31,On Time
37223,SH36223,2023-11-30,7,2023-12-07,Sea,278.43,Delayed
37224,SH36224,2023-07-29,6,2023-08-04,Air,170.51,Delayed
37225,SH36225,2024-01-01,2,2024-01-03,Air,275.54,On Time
37226,SH36226,2023-04-07,6,2023-04-13,Sea,324.49,Delayed
37227,SH36227,2023-04-05,6,2023-04-11,Air,139.83,Delayed
37228,SH36228,2023-02-16,5,2023-02-21,Sea,419.02,On Time
37229,SH36229,2023-03-05,2,2023-03-07,Road,53.19,On Time
37230,SH36230,2023-01-31,4,2023-02-04,Road,186.75,On Time
37231,SH36231,2023-09-28,2,2023-09-30,Road,329.19,On Time
37232,SH36232,2023-01-11,7,2023-01-18,Air,183.23,Delayed
37233,SH36233,2023-01-07,6,2023-01-13,Road,56.51,Delayed
37234,SH36234,2023-01-21,5,2023-01-26,Road,455.8,On Time
37235,SH36235,2023-01-13,2,2023-01-15,Road,261.14,On Time
37236,SH36236,2023-07-12,3,2023-07-15,Road,464.7,On Time
37237,SH36237,2023-04-14,2,2023-04-16,Road,71.44,On Time
37238,SH36238,2023-09-09,7,2023-09-16,Road,201.17,Delayed
37239,SH36239,2023-09-03,5,2023-09-08,Road,91.46,On Time
37240,SH36240,2023-12-05,6,2023-12-11,Sea,180.31,Delayed
37241,SH36241,2023-07-15,5,2023-07-20,Road,244.46,On Time
37242,SH36242,2023-09-23,2,2023-09-25,Air,489.29,On Time
37243,SH36243,2023-05-16,7,2023-05-23,Sea,380.95,Delayed
37244,SH36244,2023-12-16,2,2023-12-18,Road,285.72,On Time
37245,SH36245,2023-06-27,5,2023-07-02,Air,100.75,On Time
37246,SH36246,2023-12-23,6,2023-12-29,Road,313.14,Delayed
37247,SH36247,2023-04-10,2,2023-04-12,Air,54.06,On Time
37248,SH36248,2023-02-01,4,2023-02-05,Air,438.27,On Time
37249,SH36249,2023-10-19,4,2023-10-23,Road,489.66,On Time
37250,SH36250,2023-03-05,2,2023-03-07,Air,244.57,On Time
37251,SH36251,2023-01-29,6,2023-02-04,Sea,336.99,Delayed
37252,SH36252,2023-05-28,5,2023-06-02,Air,319.27,On Time
37253,SH36253,2023-10-17,5,2023-10-22,Road,224.56,On Time
37254,SH36254,2023-03-12,5,2023-03-17,Sea,296.97,On Time
37255,SH36255,2023-09-11,5,2023-09-16,Sea,450.16,On Time
37256,SH36256,2023-06-12,7,2023-06-19,Sea,330.25,Delayed
37257,SH36257,2023-04-22,2,2023-04-24,Road,124.86,On Time
37258,SH36258,2023-12-21,2,2023-12-23,Road,50.65,On Time
37259,SH36259,2023-05-14,7,2023-05-21,Air,130.83,Delayed
37260,SH36260,2023-09-30,6,2023-10-06,Air,435.45,Delayed
37261,SH36261,2023-07-09,7,2023-07-16,Road,386.77,Delayed
37262,SH36262,2023-01-22,6,2023-01-28,Road,322.89,Delayed
37263,SH36263,2023-10-05,3,2023-10-08,Sea,413.17,On Time
37264,SH36264,2023-06-28,3,2023-07-01,Air,62.86,On Time
37265,SH36265,2023-04-11,3,2023-04-14,Air,77.46,On Time
37266,SH36266,2023-09-05,5,2023-09-10,Air,50.88,On Time
37267,SH36267,2023-11-21,2,2023-11-23,Road,323.09,On Time
37268,SH36268,2023-01-19,7,2023-01-26,Sea,52.3,Delayed
37269,SH36269,2023-10-17,2,2023-10-19,Sea,325.4,On Time
37270,SH36270,2023-05-06,6,2023-05-12,Sea,184.0,Delayed
37271,SH36271,2023-11-18,3,2023-11-21,Air,150.54,On Time
37272,SH36272,2023-06-03,2,2023-06-05,Sea,368.45,On Time
37273,SH36273,2023-03-12,5,2023-03-17,Sea,470.83,On Time
37274,SH36274,2023-05-27,2,2023-05-29,Sea,135.42,On Time
37275,SH36275,2023-02-15,2,2023-02-17,Sea,472.43,On Time
37276,SH36276,2023-01-22,3,2023-01-25,Air,133.86,On Time
37277,SH36277,2023-10-20,3,2023-10-23,Air,295.3,On Time
37278,SH36278,2023-09-06,6,2023-09-12,Air,433.1,Delayed
37279,SH36279,2023-12-14,6,2023-12-20,Sea,129.79,Delayed
37280,SH36280,2023-07-24,6,2023-07-30,Sea,116.25,Delayed
37281,SH36281,2023-01-10,5,2023-01-15,Sea,494.05,On Time
37282,SH36282,2023-06-30,2,2023-07-02,Sea,274.72,On Time
37283,SH36283,2023-06-06,6,2023-06-12,Sea,349.44,Delayed
37284,SH36284,2023-01-21,3,2023-01-24,Sea,340.97,On Time
37285,SH36285,2023-04-15,7,2023-04-22,Air,80.59,Delayed
37286,SH36286,2023-09-04,5,2023-09-09,Air,50.26,On Time
37287,SH36287,2023-03-28,4,2023-04-01,Air,398.55,On Time
37288,SH36288,2023-11-16,7,2023-11-23,Air,207.12,Delayed
37289,SH36289,2023-12-18,3,2023-12-21,Air,291.75,On Time
37290,SH36290,2023-08-24,2,2023-08-26,Air,452.77,On Time
37291,SH36291,2023-05-16,5,2023-05-21,Air,372.58,On Time
37292,SH36292,2023-02-08,7,2023-02-15,Road,294.82,Delayed
37293,SH36293,2023-12-12,2,2023-12-14,Sea,73.82,On Time
37294,SH36294,2023-04-04,3,2023-04-07,Sea,454.52,On Time
37295,SH36295,2023-10-21,5,2023-10-26,Road,138.78,On Time
37296,SH36296,2023-01-18,2,2023-01-20,Air,269.25,On Time
37297,SH36297,2023-04-02,3,2023-04-05,Sea,180.61,On Time
37298,SH36298,2023-12-15,3,2023-12-18,Air,458.07,On Time
37299,SH36299,2023-06-16,6,2023-06-22,Road,397.85,Delayed
37300,SH36300,2023-09-11,2,2023-09-13,Air,112.97,On Time
37301,SH36301,2023-11-02,3,2023-11-05,Air,161.68,On Time
37302,SH36302,2023-03-23,3,2023-03-26,Air,102.79,On Time
37303,SH36303,2023-07-05,5,2023-07-10,Road,190.93,On Time
37304,SH36304,2023-10-19,2,2023-10-21,Road,139.84,On Time
37305,SH36305,2023-09-08,3,2023-09-11,Air,440.36,On Time
37306,SH36306,2023-08-05,3,2023-08-08,Sea,125.89,On Time
37307,SH36307,2023-06-08,7,2023-06-15,Road,463.39,Delayed
37308,SH36308,2023-06-30,7,2023-07-07,Road,159.3,Delayed
37309,SH36309,2023-01-21,4,2023-01-25,Road,266.16,On Time
37310,SH36310,2023-05-28,7,2023-06-04,Sea,274.35,Delayed
37311,SH36311,2023-03-11,3,2023-03-14,Road,160.14,On Time
37312,SH36312,2023-03-20,5,2023-03-25,Sea,300.64,On Time
37313,SH36313,2023-04-14,6,2023-04-20,Sea,220.3,Delayed
37314,SH36314,2023-05-22,7,2023-05-29,Road,94.59,Delayed
37315,SH36315,2023-03-15,3,2023-03-18,Sea,414.24,On Time
37316,SH36316,2023-07-28,6,2023-08-03,Road,365.69,Delayed
37317,SH36317,2023-08-02,2,2023-08-04,Sea,413.67,On Time
37318,SH36318,2023-03-21,5,2023-03-26,Air,232.0,On Time
37319,SH36319,2023-04-24,3,2023-04-27,Road,243.93,On Time
37320,SH36320,2023-09-11,7,2023-09-18,Sea,172.28,Delayed
37321,SH36321,2023-05-14,6,2023-05-20,Sea,267.95,Delayed
37322,SH36322,2023-07-18,5,2023-07-23,Sea,410.45,On Time
37323,SH36323,2023-01-27,3,2023-01-30,Road,406.98,On Time
37324,SH36324,2023-04-13,5,2023-04-18,Air,221.09,On Time
37325,SH36325,2023-09-04,6,2023-09-10,Sea,416.25,Delayed
37326,SH36326,2023-02-01,5,2023-02-06,Sea,432.32,On Time
37327,SH36327,2023-10-19,4,2023-10-23,Sea,496.01,On Time
37328,SH36328,2023-09-14,2,2023-09-16,Sea,215.29,On Time
37329,SH36329,2023-07-26,7,2023-08-02,Air,474.61,Delayed
37330,SH36330,2023-03-10,7,2023-03-17,Air,416.53,Delayed
37331,SH36331,2023-08-05,6,2023-08-11,Air,499.81,Delayed
37332,SH36332,2023-05-03,2,2023-05-05,Sea,62.85,On Time
37333,SH36333,2023-02-17,5,2023-02-22,Road,402.76,On Time
37334,SH36334,2023-03-12,4,2023-03-16,Air,497.87,On Time
37335,SH36335,2023-01-28,6,2023-02-03,Air,66.85,Delayed
37336,SH36336,2023-06-22,5,2023-06-27,Road,53.32,On Time
37337,SH36337,2023-09-03,5,2023-09-08,Sea,217.58,On Time
37338,SH36338,2023-10-29,4,2023-11-02,Road,235.67,On Time
37339,SH36339,2023-10-02,5,2023-10-07,Air,223.7,On Time
37340,SH36340,2023-10-17,6,2023-10-23,Air,438.08,Delayed
37341,SH36341,2023-09-07,6,2023-09-13,Sea,390.77,Delayed
37342,SH36342,2023-01-04,5,2023-01-09,Air,103.47,On Time
37343,SH36343,2023-01-22,5,2023-01-27,Air,340.45,On Time
37344,SH36344,2023-10-23,2,2023-10-25,Road,346.27,On Time
37345,SH36345,2023-09-15,3,2023-09-18,Air,296.58,On Time
37346,SH36346,2023-09-08,5,2023-09-13,Sea,403.25,On Time
37347,SH36347,2023-06-03,3,2023-06-06,Air,287.81,On Time
37348,SH36348,2023-05-19,2,2023-05-21,Air,114.11,On Time
37349,SH36349,2023-08-12,2,2023-08-14,Air,495.0,On Time
37350,SH36350,2023-08-01,3,2023-08-04,Road,129.38,On Time
37351,SH36351,2023-07-10,7,2023-07-17,Sea,61.06,Delayed
37352,SH36352,2023-08-21,6,2023-08-27,Road,484.07,Delayed
37353,SH36353,2023-05-18,3,2023-05-21,Air,91.35,On Time
37354,SH36354,2023-01-18,6,2023-01-24,Sea,64.55,Delayed
37355,SH36355,2023-04-26,6,2023-05-02,Air,254.5,Delayed
37356,SH36356,2023-09-22,4,2023-09-26,Air,491.47,On Time
37357,SH36357,2023-10-08,3,2023-10-11,Air,469.63,On Time
37358,SH36358,2023-03-16,2,2023-03-18,Sea,60.73,On Time
37359,SH36359,2023-08-14,6,2023-08-20,Air,268.01,Delayed
37360,SH36360,2023-02-04,3,2023-02-07,Sea,198.29,On Time
37361,SH36361,2023-09-03,7,2023-09-10,Air,93.43,Delayed
37362,SH36362,2023-08-28,7,2023-09-04,Sea,359.78,Delayed
37363,SH36363,2023-01-19,2,2023-01-21,Sea,495.36,On Time
37364,SH36364,2024-01-01,5,2024-01-06,Sea,468.64,On Time
37365,SH36365,2023-02-14,7,2023-02-21,Air,96.59,Delayed
37366,SH36366,2023-05-24,3,2023-05-27,Road,360.12,On Time
37367,SH36367,2023-01-16,7,2023-01-23,Sea,252.87,Delayed
37368,SH36368,2023-04-04,5,2023-04-09,Road,402.02,On Time
37369,SH36369,2023-10-07,2,2023-10-09,Air,442.77,On Time
37370,SH36370,2023-08-05,6,2023-08-11,Sea,174.58,Delayed
37371,SH36371,2023-09-08,3,2023-09-11,Air,492.49,On Time
37372,SH36372,2023-03-14,5,2023-03-19,Road,476.39,On Time
37373,SH36373,2023-04-20,2,2023-04-22,Sea,344.14,On Time
37374,SH36374,2023-10-17,4,2023-10-21,Road,262.92,On Time
37375,SH36375,2023-06-11,3,2023-06-14,Road,251.49,On Time
37376,SH36376,2023-10-18,4,2023-10-22,Sea,140.34,On Time
37377,SH36377,2023-06-22,2,2023-06-24,Air,358.34,On Time
37378,SH36378,2023-01-15,3,2023-01-18,Road,316.11,On Time
37379,SH36379,2023-08-09,3,2023-08-12,Road,322.36,On Time
37380,SH36380,2023-07-05,5,2023-07-10,Road,303.08,On Time
37381,SH36381,2023-11-20,4,2023-11-24,Road,491.39,On Time
37382,SH36382,2023-07-29,3,2023-08-01,Sea,299.29,On Time
37383,SH36383,2023-10-17,3,2023-10-20,Sea,107.61,On Time
37384,SH36384,2023-11-27,5,2023-12-02,Air,62.22,On Time
37385,SH36385,2023-12-28,5,2024-01-02,Road,312.58,On Time
37386,SH36386,2023-04-17,2,2023-04-19,Road,103.42,On Time
37387,SH36387,2023-08-01,3,2023-08-04,Air,280.79,On Time
37388,SH36388,2023-11-23,4,2023-11-27,Sea,200.53,On Time
37389,SH36389,2023-08-22,4,2023-08-26,Sea,281.72,On Time
37390,SH36390,2023-08-03,5,2023-08-08,Road,331.33,On Time
37391,SH36391,2023-11-23,5,2023-11-28,Air,166.54,On Time
37392,SH36392,2023-07-16,6,2023-07-22,Sea,396.24,Delayed
37393,SH36393,2023-09-07,3,2023-09-10,Air,441.09,On Time
37394,SH36394,2023-11-14,3,2023-11-17,Air,175.39,On Time
37395,SH36395,2023-09-23,3,2023-09-26,Air,188.21,On Time
37396,SH36396,2023-08-07,4,2023-08-11,Sea,58.38,On Time
37397,SH36397,2023-09-21,3,2023-09-24,Air,280.65,On Time
37398,SH36398,2023-06-21,6,2023-06-27,Road,290.29,Delayed
37399,SH36399,2023-06-06,2,2023-06-08,Air,66.63,On Time
37400,SH36400,2023-03-13,4,2023-03-17,Road,310.61,On Time
37401,SH36401,2023-08-24,3,2023-08-27,Sea,55.8,On Time
37402,SH36402,2023-02-25,3,2023-02-28,Air,105.36,On Time
37403,SH36403,2023-06-21,2,2023-06-23,Road,106.22,On Time
37404,SH36404,2023-02-06,7,2023-02-13,Sea,95.03,Delayed
37405,SH36405,2023-11-19,4,2023-11-23,Sea,248.16,On Time
37406,SH36406,2023-09-18,6,2023-09-24,Sea,74.15,Delayed
37407,SH36407,2023-09-10,7,2023-09-17,Sea,422.84,Delayed
37408,SH36408,2023-01-15,5,2023-01-20,Sea,334.06,On Time
37409,SH36409,2023-06-09,3,2023-06-12,Road,123.87,On Time
37410,SH36410,2023-01-31,7,2023-02-07,Sea,488.01,Delayed
37411,SH36411,2023-02-27,5,2023-03-04,Air,204.2,On Time
37412,SH36412,2023-06-12,6,2023-06-18,Air,454.1,Delayed
37413,SH36413,2023-09-24,4,2023-09-28,Air,213.58,On Time
37414,SH36414,2023-08-20,7,2023-08-27,Sea,64.23,Delayed
37415,SH36415,2023-11-16,6,2023-11-22,Sea,168.89,Delayed
37416,SH36416,2023-11-26,6,2023-12-02,Air,439.06,Delayed
37417,SH36417,2023-07-13,3,2023-07-16,Road,483.27,On Time
37418,SH36418,2023-04-19,3,2023-04-22,Road,210.12,On Time
37419,SH36419,2023-12-24,3,2023-12-27,Air,165.96,On Time
37420,SH36420,2023-12-20,6,2023-12-26,Sea,423.73,Delayed
37421,SH36421,2023-12-20,7,2023-12-27,Sea,302.88,Delayed
37422,SH36422,2023-09-16,5,2023-09-21,Air,395.87,On Time
37423,SH36423,2023-04-22,6,2023-04-28,Road,197.66,Delayed
37424,SH36424,2023-05-11,4,2023-05-15,Air,108.76,On Time
37425,SH36425,2023-05-05,3,2023-05-08,Road,341.39,On Time
37426,SH36426,2023-04-27,6,2023-05-03,Road,231.94,Delayed
37427,SH36427,2023-08-20,6,2023-08-26,Air,150.89,Delayed
37428,SH36428,2023-10-22,5,2023-10-27,Road,391.24,On Time
37429,SH36429,2023-08-23,7,2023-08-30,Air,335.19,Delayed
37430,SH36430,2023-11-15,4,2023-11-19,Sea,481.07,On Time
37431,SH36431,2023-08-23,6,2023-08-29,Air,275.46,Delayed
37432,SH36432,2023-10-24,6,2023-10-30,Sea,267.24,Delayed
37433,SH36433,2023-07-11,3,2023-07-14,Air,293.11,On Time
37434,SH36434,2023-01-27,4,2023-01-31,Sea,456.72,On Time
37435,SH36435,2023-06-16,5,2023-06-21,Sea,292.07,On Time
37436,SH36436,2023-10-21,7,2023-10-28,Road,206.55,Delayed
37437,SH36437,2023-07-31,7,2023-08-07,Sea,86.71,Delayed
37438,SH36438,2023-01-29,3,2023-02-01,Air,65.92,On Time
37439,SH36439,2023-12-07,6,2023-12-13,Sea,424.99,Delayed
37440,SH36440,2023-06-28,7,2023-07-05,Sea,302.82,Delayed
37441,SH36441,2023-02-15,5,2023-02-20,Road,137.06,On Time
37442,SH36442,2023-03-15,6,2023-03-21,Sea,397.81,Delayed
37443,SH36443,2023-08-11,2,2023-08-13,Sea,495.44,On Time
37444,SH36444,2023-11-09,2,2023-11-11,Air,378.62,On Time
37445,SH36445,2023-08-17,3,2023-08-20,Sea,440.66,On Time
37446,SH36446,2023-11-27,6,2023-12-03,Road,176.81,Delayed
37447,SH36447,2023-08-23,4,2023-08-27,Road,438.42,On Time
37448,SH36448,2023-09-26,7,2023-10-03,Air,209.33,Delayed
37449,SH36449,2023-09-13,2,2023-09-15,Road,108.76,On Time
37450,SH36450,2023-06-14,3,2023-06-17,Sea,270.6,On Time
37451,SH36451,2023-01-08,5,2023-01-13,Road,228.04,On Time
37452,SH36452,2023-02-18,3,2023-02-21,Sea,224.24,On Time
37453,SH36453,2023-03-11,7,2023-03-18,Road,205.62,Delayed
37454,SH36454,2023-09-13,7,2023-09-20,Sea,192.27,Delayed
37455,SH36455,2023-03-02,3,2023-03-05,Sea,189.11,On Time
37456,SH36456,2023-04-30,2,2023-05-02,Air,399.6,On Time
37457,SH36457,2023-07-07,7,2023-07-14,Air,332.17,Delayed
37458,SH36458,2023-02-19,6,2023-02-25,Sea,347.89,Delayed
37459,SH36459,2023-07-11,7,2023-07-18,Road,320.71,Delayed
37460,SH36460,2023-09-24,4,2023-09-28,Air,99.89,On Time
37461,SH36461,2023-06-22,2,2023-06-24,Road,311.41,On Time
37462,SH36462,2023-02-16,3,2023-02-19,Road,248.29,On Time
37463,SH36463,2023-05-24,3,2023-05-27,Air,355.57,On Time
37464,SH36464,2023-09-04,3,2023-09-07,Road,280.35,On Time
37465,SH36465,2023-08-06,6,2023-08-12,Air,159.0,Delayed
37466,SH36466,2023-06-26,7,2023-07-03,Sea,109.24,Delayed
37467,SH36467,2023-11-25,5,2023-11-30,Air,499.19,On Time
37468,SH36468,2023-05-27,7,2023-06-03,Road,258.59,Delayed
37469,SH36469,2023-02-05,7,2023-02-12,Air,192.07,Delayed
37470,SH36470,2023-05-14,4,2023-05-18,Air,113.55,On Time
37471,SH36471,2023-11-02,7,2023-11-09,Air,98.42,Delayed
37472,SH36472,2023-06-03,5,2023-06-08,Sea,438.86,On Time
37473,SH36473,2023-10-30,4,2023-11-03,Road,399.0,On Time
37474,SH36474,2023-02-18,3,2023-02-21,Road,362.68,On Time
37475,SH36475,2023-06-19,5,2023-06-24,Road,196.44,On Time
37476,SH36476,2023-06-28,2,2023-06-30,Sea,418.57,On Time
37477,SH36477,2023-09-22,2,2023-09-24,Road,430.52,On Time
37478,SH36478,2023-04-07,4,2023-04-11,Road,130.11,On Time
37479,SH36479,2023-11-13,3,2023-11-16,Road,373.76,On Time
37480,SH36480,2023-10-20,4,2023-10-24,Sea,260.59,On Time
37481,SH36481,2023-08-20,5,2023-08-25,Air,459.23,On Time
37482,SH36482,2023-07-11,4,2023-07-15,Sea,242.98,On Time
37483,SH36483,2023-05-25,7,2023-06-01,Road,185.17,Delayed
37484,SH36484,2023-06-14,4,2023-06-18,Air,427.14,On Time
37485,SH36485,2023-01-21,6,2023-01-27,Sea,116.84,Delayed
37486,SH36486,2023-03-10,7,2023-03-17,Sea,353.81,Delayed
37487,SH36487,2023-04-09,2,2023-04-11,Road,309.76,On Time
37488,SH36488,2023-01-09,4,2023-01-13,Air,379.2,On Time
37489,SH36489,2023-11-01,7,2023-11-08,Sea,254.3,Delayed
37490,SH36490,2023-06-27,4,2023-07-01,Road,470.44,On Time
37491,SH36491,2023-07-26,2,2023-07-28,Air,218.33,On Time
37492,SH36492,2023-10-28,7,2023-11-04,Sea,365.95,Delayed
37493,SH36493,2023-10-17,5,2023-10-22,Road,340.95,On Time
37494,SH36494,2023-08-18,5,2023-08-23,Road,371.32,On Time
37495,SH36495,2023-05-01,7,2023-05-08,Road,394.72,Delayed
37496,SH36496,2023-09-29,7,2023-10-06,Air,187.15,Delayed
37497,SH36497,2023-03-23,4,2023-03-27,Road,405.77,On Time
37498,SH36498,2023-06-10,3,2023-06-13,Sea,425.01,On Time
37499,SH36499,2023-07-08,4,2023-07-12,Road,269.51,On Time
37500,SH36500,2023-07-09,2,2023-07-11,Sea,128.17,On Time
37501,SH36501,2023-11-05,2,2023-11-07,Sea,438.62,On Time
37502,SH36502,2023-07-15,5,2023-07-20,Road,92.62,On Time
37503,SH36503,2023-09-19,3,2023-09-22,Air,203.92,On Time
37504,SH36504,2023-07-12,2,2023-07-14,Sea,385.48,On Time
37505,SH36505,2023-10-17,3,2023-10-20,Sea,273.29,On Time
37506,SH36506,2023-04-17,5,2023-04-22,Road,304.45,On Time
37507,SH36507,2023-05-11,6,2023-05-17,Sea,171.12,Delayed
37508,SH36508,2023-04-08,7,2023-04-15,Air,494.98,Delayed
37509,SH36509,2023-03-07,6,2023-03-13,Air,433.61,Delayed
37510,SH36510,2023-05-09,4,2023-05-13,Road,200.23,On Time
37511,SH36511,2023-08-12,3,2023-08-15,Sea,259.98,On Time
37512,SH36512,2023-10-22,5,2023-10-27,Sea,204.19,On Time
37513,SH36513,2023-11-24,7,2023-12-01,Air,442.34,Delayed
37514,SH36514,2023-04-16,4,2023-04-20,Sea,479.25,On Time
37515,SH36515,2023-06-02,6,2023-06-08,Road,160.05,Delayed
37516,SH36516,2023-04-26,3,2023-04-29,Sea,330.49,On Time
37517,SH36517,2023-02-26,4,2023-03-02,Sea,254.08,On Time
37518,SH36518,2023-05-02,3,2023-05-05,Air,478.85,On Time
37519,SH36519,2023-08-06,5,2023-08-11,Sea,234.69,On Time
37520,SH36520,2023-05-05,7,2023-05-12,Road,205.9,Delayed
37521,SH36521,2023-01-05,7,2023-01-12,Sea,320.17,Delayed
37522,SH36522,2023-04-03,3,2023-04-06,Air,462.55,On Time
37523,SH36523,2023-06-14,7,2023-06-21,Air,328.53,Delayed
37524,SH36524,2023-04-30,7,2023-05-07,Air,347.74,Delayed
37525,SH36525,2023-03-03,5,2023-03-08,Sea,402.13,On Time
37526,SH36526,2023-08-03,4,2023-08-07,Road,441.98,On Time
37527,SH36527,2023-09-05,5,2023-09-10,Road,169.76,On Time
37528,SH36528,2023-08-24,3,2023-08-27,Road,233.9,On Time
37529,SH36529,2023-12-25,3,2023-12-28,Sea,221.04,On Time
37530,SH36530,2023-10-18,6,2023-10-24,Road,50.8,Delayed
37531,SH36531,2023-03-20,4,2023-03-24,Sea,402.71,On Time
37532,SH36532,2023-01-26,2,2023-01-28,Air,94.53,On Time
37533,SH36533,2023-11-06,3,2023-11-09,Sea,347.94,On Time
37534,SH36534,2023-04-13,2,2023-04-15,Road,221.02,On Time
37535,SH36535,2023-09-10,6,2023-09-16,Sea,421.61,Delayed
37536,SH36536,2023-05-05,4,2023-05-09,Road,491.22,On Time
37537,SH36537,2023-08-04,3,2023-08-07,Road,209.68,On Time
37538,SH36538,2023-09-20,3,2023-09-23,Road,200.8,On Time
37539,SH36539,2023-11-29,2,2023-12-01,Air,317.06,On Time
37540,SH36540,2023-12-13,3,2023-12-16,Road,397.96,On Time
37541,SH36541,2023-05-04,4,2023-05-08,Road,122.23,On Time
37542,SH36542,2023-09-10,2,2023-09-12,Sea,194.77,On Time
37543,SH36543,2023-11-17,7,2023-11-24,Air,288.72,Delayed
37544,SH36544,2023-12-05,6,2023-12-11,Road,379.83,Delayed
37545,SH36545,2023-06-08,6,2023-06-14,Road,406.0,Delayed
37546,SH36546,2023-11-25,3,2023-11-28,Road,82.92,On Time
37547,SH36547,2023-05-31,4,2023-06-04,Air,175.43,On Time
37548,SH36548,2023-03-08,2,2023-03-10,Road,128.17,On Time
37549,SH36549,2023-12-26,3,2023-12-29,Air,68.82,On Time
37550,SH36550,2023-01-06,4,2023-01-10,Road,111.18,On Time
37551,SH36551,2023-06-25,2,2023-06-27,Road,438.91,On Time
37552,SH36552,2023-05-17,4,2023-05-21,Road,450.08,On Time
37553,SH36553,2023-09-02,5,2023-09-07,Road,222.19,On Time
37554,SH36554,2023-03-02,5,2023-03-07,Road,385.19,On Time
37555,SH36555,2023-02-16,2,2023-02-18,Road,140.53,On Time
37556,SH36556,2023-03-15,4,2023-03-19,Air,192.84,On Time
37557,SH36557,2023-04-06,5,2023-04-11,Sea,129.49,On Time
37558,SH36558,2023-02-01,3,2023-02-04,Road,232.31,On Time
37559,SH36559,2023-06-07,5,2023-06-12,Air,391.22,On Time
37560,SH36560,2023-08-30,3,2023-09-02,Sea,104.98,On Time
37561,SH36561,2023-03-06,3,2023-03-09,Sea,461.27,On Time
37562,SH36562,2023-11-21,5,2023-11-26,Air,180.33,On Time
37563,SH36563,2023-04-20,2,2023-04-22,Sea,477.48,On Time
37564,SH36564,2023-03-10,5,2023-03-15,Road,426.95,On Time
37565,SH36565,2023-02-05,2,2023-02-07,Air,480.69,On Time
37566,SH36566,2023-09-09,3,2023-09-12,Road,254.53,On Time
37567,SH36567,2023-12-22,4,2023-12-26,Air,197.4,On Time
37568,SH36568,2023-02-07,6,2023-02-13,Air,266.25,Delayed
37569,SH36569,2023-05-13,6,2023-05-19,Sea,85.98,Delayed
37570,SH36570,2023-11-03,2,2023-11-05,Road,363.73,On Time
37571,SH36571,2023-08-12,5,2023-08-17,Sea,261.63,On Time
